assertion_id,subject_id,subject_name,predicate,object_id,object_name,directionality,confidence,validation_status,extraction_method,first_known_position,evidence_passage_id,epistemic_status,effective_predicate
A_12bf3f447b53,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,4747,BK_P04747,machine-proposed,FAMILY
A_d47bcbe8d504,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,4747,BK_P04747,machine-proposed,FAMILY
A_f8bd9e002f60,CHAR_005,Pavel Fyodorovich Smerdyakov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,4747,BK_P04747,machine-proposed,FAMILY
A_e095249819b2,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,4837,BK_P04837,machine-proposed,FINANCIAL
A_fdf919596c79,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,4839,BK_P04839,machine-proposed,FINANCIAL
A_5762d13a369d,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,4843,BK_P04843,machine-proposed,ROMANTIC
A_5c203ac9d53f,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,4843,BK_P04843,machine-proposed,FINANCIAL
A_07346802416d,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,4849,BK_P04849,machine-proposed,FINANCIAL
A_d4116aa8ddd4,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,4855,BK_P04855,machine-proposed,FINANCIAL
A_bdb28f961fe5,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,4917,BK_P04917,machine-proposed,FAMILY
A_130e3f474fec,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_c591beccdf3a,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_24129bf128e9,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_278fe7d2ec3e,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_130eaae5aca2,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_85ef62e35fbc,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_f91ae2b04968,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_c7ed179b9aa1,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_35fb5973344c,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_5bd9475da6d1,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_f823db6d498f,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_e74b78121a0c,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_e741d9be74d1,CHAR_005,Pavel Fyodorovich Smerdyakov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_d473544b289f,CHAR_005,Pavel Fyodorovich Smerdyakov,ROMANTIC,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_502660cc5c5a,CHAR_007,Katerina Ivanovna Verkhovtseva,ROMANTIC,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5031,BK_P05031,machine-proposed,ROMANTIC
A_f5c64899ea60,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5033,BK_P05033,machine-proposed,ROMANTIC
A_c487e91162bf,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5037,BK_P05037,machine-proposed,FAMILY
A_77e6dad69db3,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5041,BK_P05041,machine-proposed,FAMILY
A_87989f1c824d,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5044,BK_P05044,machine-proposed,FAMILY
A_1113d4be3a2c,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5044,BK_P05044,machine-proposed,FAMILY
A_03b8e7d1d8c6,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5044,BK_P05044,machine-proposed,FAMILY
A_9e9a6f50c333,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_e6f58627fd9f,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_023ef40a103a,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_974515ec9441,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_180ffbb1d495,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_9126427682f8,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_9c1016bda957,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_ef14a6a0de53,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_a58887eb320b,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_6b77a493a2b5,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_2b486c25f8da,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_0a34ba7308b7,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_0221529b0f7f,CHAR_005,Pavel Fyodorovich Smerdyakov,CONFLICT,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_e7666798fc18,CHAR_005,Pavel Fyodorovich Smerdyakov,CONFLICT,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_d982d387934d,CHAR_007,Katerina Ivanovna Verkhovtseva,CONFLICT,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5045,BK_P05045,machine-proposed,CONFLICT
A_e1b83e8dd90b,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5046,BK_P05046,machine-proposed,FAMILY
A_8e27923fcc7a,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5047,BK_P05047,machine-proposed,CONFLICT
A_c9d262db124c,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5047,BK_P05047,machine-proposed,CONFLICT
A_1f81d76a681d,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5047,BK_P05047,machine-proposed,CONFLICT
A_2f408ee0f448,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5047,BK_P05047,machine-proposed,CONFLICT
A_e87b91c1bda5,CHAR_003,Ivan Fyodorovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5047,BK_P05047,machine-proposed,CONFLICT
A_7b52748d08e9,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5047,BK_P05047,machine-proposed,CONFLICT
A_3279b3416a1f,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,FAMILY
A_324ffadc073c,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,FAMILY
A_9a4455957118,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,FAMILY
A_1e307eb5ac05,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,FAMILY
A_d0344f8a3773,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,FAMILY
A_a0ace931080a,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,FAMILY
A_8c2b0b0c6a1c,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,ROMANTIC
A_cceb53fc910f,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,ROMANTIC
A_4617ff25bf48,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,ROMANTIC
A_cb7e6d8f6b81,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,ROMANTIC
A_58f819646034,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,ROMANTIC
A_9718bb2758a1,CHAR_006,Agrafena Alexandrovna Svetlova,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,5052,BK_P05052,machine-proposed,ROMANTIC
A_dcccee9c9fad,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5068,BK_P05068,machine-proposed,FAMILY
A_bdcaa9113383,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5068,BK_P05068,machine-proposed,CONFLICT
A_a4b95d5affa6,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5073,BK_P05073,machine-proposed,FAMILY
A_a8b8ded42ef8,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5073,BK_P05073,machine-proposed,FINANCIAL
A_370f09787371,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_c37bbe8bb28a,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_e09739280af2,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_7528b66be44a,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_c1102901ec65,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_17e93bd2cfb6,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_5f511d408625,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_cce58c2caffa,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_1a475a5079e9,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_a79d0660d136,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FAMILY
A_e4fcd44ac9cd,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_84ff00e79679,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_6549d447a56a,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_c24ed6d17190,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_ffb2ecc46a46,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_13b36a7b9393,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_463aa9e99d50,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_b95006d4577a,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_5a844e89b0ad,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_5e1df25bcd72,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5074,BK_P05074,machine-proposed,FINANCIAL
A_4007bf672dab,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5075,BK_P05075,machine-proposed,FINANCIAL
A_822365d1e2e1,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5106,BK_P05106,machine-proposed,FINANCIAL
A_2b0170897ceb,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,5113,BK_P05113,machine-proposed,SOCIAL
A_b2b51fded5a4,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,5117,BK_P05117,machine-proposed,CONFLICT
A_67f7d5fe92e5,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5126,BK_P05126,machine-proposed,FINANCIAL
A_729eab9b09a3,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5139,BK_P05139,machine-proposed,FAMILY
A_69651d5d27e5,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FAMILY
A_4c3ec70e346f,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FAMILY
A_3fdb7e18ac86,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FAMILY
A_304ab026ad6b,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FAMILY
A_d474a8b7473d,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FAMILY
A_5e1a87b27d92,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FAMILY
A_c291f6616fab,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FINANCIAL
A_d5adc8aa8fbe,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FINANCIAL
A_813163fe3cfa,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FINANCIAL
A_5e8307fd1b39,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FINANCIAL
A_bc32174ad85d,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FINANCIAL
A_1500e7ec7abb,CHAR_006,Agrafena Alexandrovna Svetlova,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5151,BK_P05151,machine-proposed,FINANCIAL
A_2db9a0976c93,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5162,BK_P05162,machine-proposed,FAMILY
A_31ae25889ffc,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5169,BK_P05169,machine-proposed,FAMILY
A_8d8707cd127a,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,5172,BK_P05172,machine-proposed,FAMILY
A_8fac5529b8e3,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5174,BK_P05174,machine-proposed,FINANCIAL
A_3b665ff2296f,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5174,BK_P05174,machine-proposed,FINANCIAL
A_617d069866e6,CHAR_006,Agrafena Alexandrovna Svetlova,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,5174,BK_P05174,machine-proposed,FINANCIAL
